,dateTime,index_1_aqi,index_1_category,index_1_color_red,index_1_color_green,index_1_color_blue,index_2_aqi,index_2_category,index_2_color_red,index_2_color_green,index_2_color_blue,co_concentration_value,co_concentration_units,no2_concentration_value,no2_concentration_units,o3_concentration_value,o3_concentration_units,pm10_concentration_value,pm10_concentration_units,pm25_concentration_value,pm25_concentration_units,so2_concentration_value,so2_concentration_units
105,2024-12-07T09:00:00Z,71,Good air quality,0.49803922,0.8039216,0.2,,Good air quality,,0.89411765,,756.38,PARTS_PER_BILLION,23.3,PARTS_PER_BILLION,17.01,PARTS_PER_BILLION,29.39,MICROGRAMS_PER_CUBIC_METER,17.84,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
106,2024-12-07T08:00:00Z,72,Good air quality,0.48235294,0.79607844,0.2,,Good air quality,,0.89411765,,848.51,PARTS_PER_BILLION,25.5,PARTS_PER_BILLION,15.74,PARTS_PER_BILLION,29.96,MICROGRAMS_PER_CUBIC_METER,17.4,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
107,2024-12-07T07:00:00Z,67,Good air quality,0.5882353,0.8392157,0.16862746,,Good air quality,,0.89411765,,709.81,PARTS_PER_BILLION,26.85,PARTS_PER_BILLION,16.36,PARTS_PER_BILLION,36.56,MICROGRAMS_PER_CUBIC_METER,16.56,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
108,2024-12-07T06:00:00Z,64,Good air quality,0.65882355,0.8666667,0.13725491,,Acceptable air quality,1.0,1.0,,721.74,PARTS_PER_BILLION,39.21,PARTS_PER_BILLION,3.85,PARTS_PER_BILLION,40.32,MICROGRAMS_PER_CUBIC_METER,19.83,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
109,2024-12-07T05:00:00Z,44,Moderate air quality,1.0,0.8627451,,,Poor air quality,1.0,0.49411765,,739.69,PARTS_PER_BILLION,41.81,PARTS_PER_BILLION,45.67,PARTS_PER_BILLION,80.27,MICROGRAMS_PER_CUBIC_METER,40.91,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
110,2024-12-07T04:00:00Z,44,Moderate air quality,1.0,0.8627451,,,Poor air quality,1.0,0.49411765,,777.53,PARTS_PER_BILLION,43.94,PARTS_PER_BILLION,52.13,PARTS_PER_BILLION,80.97,MICROGRAMS_PER_CUBIC_METER,40.94,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
111,2024-12-07T03:00:00Z,43,Moderate air quality,1.0,0.8392157,,,Poor air quality,1.0,0.49411765,,843.82,PARTS_PER_BILLION,65.93,PARTS_PER_BILLION,57.34,PARTS_PER_BILLION,82.87,MICROGRAMS_PER_CUBIC_METER,39.8,MICROGRAMS_PER_CUBIC_METER,2.72,PARTS_PER_BILLION
112,2024-12-07T02:00:00Z,41,Moderate air quality,1.0,0.79607844,,,Poor air quality,1.0,0.49411765,,714.35,PARTS_PER_BILLION,32.2,PARTS_PER_BILLION,72.99,PARTS_PER_BILLION,87.7,MICROGRAMS_PER_CUBIC_METER,19.56,MICROGRAMS_PER_CUBIC_METER,3.66,PARTS_PER_BILLION
113,2024-12-07T01:00:00Z,38,Low air quality,1.0,0.7294118,,,Poor air quality,1.0,0.49411765,,714.35,PARTS_PER_BILLION,51.62,PARTS_PER_BILLION,72.99,PARTS_PER_BILLION,95.74,MICROGRAMS_PER_CUBIC_METER,21.06,MICROGRAMS_PER_CUBIC_METER,3.66,PARTS_PER_BILLION
114,2024-12-07T00:00:00Z,37,Low air quality,1.0,0.7058824,,,Poor air quality,1.0,0.49411765,,733.48,PARTS_PER_BILLION,56.7,PARTS_PER_BILLION,68.07,PARTS_PER_BILLION,104.94,MICROGRAMS_PER_CUBIC_METER,52.86,MICROGRAMS_PER_CUBIC_METER,4.65,PARTS_PER_BILLION
115,2024-12-06T23:00:00Z,46,Moderate air quality,1.0,0.9098039,,,Acceptable air quality,1.0,1.0,,254.09,PARTS_PER_BILLION,15.02,PARTS_PER_BILLION,68.09,PARTS_PER_BILLION,37.87,MICROGRAMS_PER_CUBIC_METER,37.87,MICROGRAMS_PER_CUBIC_METER,5.27,PARTS_PER_BILLION
116,2024-12-06T22:00:00Z,33,Low air quality,1.0,0.6156863,,,Acceptable air quality,1.0,1.0,,634.03,PARTS_PER_BILLION,28.44,PARTS_PER_BILLION,90.51,PARTS_PER_BILLION,38.24,MICROGRAMS_PER_CUBIC_METER,38.24,MICROGRAMS_PER_CUBIC_METER,11.92,PARTS_PER_BILLION
117,2024-12-06T21:00:00Z,36,Low air quality,1.0,0.68235296,,,Poor air quality,1.0,0.49411765,,618.33,PARTS_PER_BILLION,29.21,PARTS_PER_BILLION,83.56,PARTS_PER_BILLION,48.93,MICROGRAMS_PER_CUBIC_METER,48.93,MICROGRAMS_PER_CUBIC_METER,11.79,PARTS_PER_BILLION
118,2024-12-06T20:00:00Z,36,Low air quality,1.0,0.68235296,,,Poor air quality,1.0,0.49411765,,236.77,PARTS_PER_BILLION,31.26,PARTS_PER_BILLION,70.18,PARTS_PER_BILLION,55.09,MICROGRAMS_PER_CUBIC_METER,55.09,MICROGRAMS_PER_CUBIC_METER,11.83,PARTS_PER_BILLION
119,2024-12-06T19:00:00Z,37,Low air quality,1.0,0.7058824,,,Poor air quality,1.0,0.49411765,,253.05,PARTS_PER_BILLION,40.16,PARTS_PER_BILLION,51.8,PARTS_PER_BILLION,51.73,MICROGRAMS_PER_CUBIC_METER,51.73,MICROGRAMS_PER_CUBIC_METER,12.86,PARTS_PER_BILLION
120,2024-12-06T18:00:00Z,37,Low air quality,1.0,0.7058824,,,Acceptable air quality,1.0,1.0,,278.78,PARTS_PER_BILLION,57.99,PARTS_PER_BILLION,32.09,PARTS_PER_BILLION,51.66,MICROGRAMS_PER_CUBIC_METER,51.66,MICROGRAMS_PER_CUBIC_METER,14.47,PARTS_PER_BILLION
121,2024-12-06T17:00:00Z,53,Moderate air quality,0.9254902,0.96862745,0.02745098,,Acceptable air quality,1.0,1.0,,378.77,PARTS_PER_BILLION,58.09,PARTS_PER_BILLION,7.04,PARTS_PER_BILLION,49.24,MICROGRAMS_PER_CUBIC_METER,31.04,MICROGRAMS_PER_CUBIC_METER,14.47,PARTS_PER_BILLION
122,2024-12-06T16:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,207.79,PARTS_PER_BILLION,31.98,PARTS_PER_BILLION,1.7,PARTS_PER_BILLION,48.14,MICROGRAMS_PER_CUBIC_METER,29.8,MICROGRAMS_PER_CUBIC_METER,14.47,PARTS_PER_BILLION
123,2024-12-06T15:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,207.79,PARTS_PER_BILLION,36.11,PARTS_PER_BILLION,1.7,PARTS_PER_BILLION,47.54,MICROGRAMS_PER_CUBIC_METER,29.06,MICROGRAMS_PER_CUBIC_METER,14.47,PARTS_PER_BILLION
124,2024-12-06T14:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,163.62,PARTS_PER_BILLION,30.71,PARTS_PER_BILLION,3.51,PARTS_PER_BILLION,43.08,MICROGRAMS_PER_CUBIC_METER,29.05,MICROGRAMS_PER_CUBIC_METER,13.75,PARTS_PER_BILLION
125,2024-12-06T13:00:00Z,60,Good air quality,0.75686276,0.90588236,0.09803922,,Good air quality,,0.89411765,,550.47,PARTS_PER_BILLION,31.41,PARTS_PER_BILLION,1.2,PARTS_PER_BILLION,34.96,MICROGRAMS_PER_CUBIC_METER,24.67,MICROGRAMS_PER_CUBIC_METER,11.54,PARTS_PER_BILLION
126,2024-12-06T12:00:00Z,61,Good air quality,0.73333335,0.89411765,0.10980392,,Good air quality,,0.89411765,,604.04,PARTS_PER_BILLION,29.26,PARTS_PER_BILLION,15.19,PARTS_PER_BILLION,37.54,MICROGRAMS_PER_CUBIC_METER,24.19,MICROGRAMS_PER_CUBIC_METER,12.24,PARTS_PER_BILLION
127,2024-12-06T11:00:00Z,61,Good air quality,0.73333335,0.89411765,0.10980392,,Good air quality,,0.89411765,,515.92,PARTS_PER_BILLION,32.36,PARTS_PER_BILLION,5.6,PARTS_PER_BILLION,43.78,MICROGRAMS_PER_CUBIC_METER,22.83,MICROGRAMS_PER_CUBIC_METER,13.08,PARTS_PER_BILLION
128,2024-12-06T10:00:00Z,59,Moderate air quality,0.78039217,0.9137255,0.08627451,,Good air quality,,0.89411765,,556.07,PARTS_PER_BILLION,33.74,PARTS_PER_BILLION,4.98,PARTS_PER_BILLION,47.2,MICROGRAMS_PER_CUBIC_METER,22.96,MICROGRAMS_PER_CUBIC_METER,14.15,PARTS_PER_BILLION
129,2024-12-06T09:00:00Z,58,Moderate air quality,0.8039216,0.92156863,0.078431375,,Acceptable air quality,1.0,1.0,,597.47,PARTS_PER_BILLION,35.29,PARTS_PER_BILLION,4.37,PARTS_PER_BILLION,49.08,MICROGRAMS_PER_CUBIC_METER,17.9,MICROGRAMS_PER_CUBIC_METER,4.23,PARTS_PER_BILLION
130,2024-12-06T08:00:00Z,58,Moderate air quality,0.8039216,0.92156863,0.078431375,,Acceptable air quality,1.0,1.0,,603.1,PARTS_PER_BILLION,38.07,PARTS_PER_BILLION,4.4,PARTS_PER_BILLION,49.05,MICROGRAMS_PER_CUBIC_METER,17.14,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
131,2024-12-06T07:00:00Z,56,Moderate air quality,0.85490197,0.9411765,0.05882353,,Acceptable air quality,1.0,1.0,,730.22,PARTS_PER_BILLION,41.33,PARTS_PER_BILLION,4.44,PARTS_PER_BILLION,53.49,MICROGRAMS_PER_CUBIC_METER,17.08,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
132,2024-12-06T06:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,730.64,PARTS_PER_BILLION,47.78,PARTS_PER_BILLION,4.5,PARTS_PER_BILLION,55.54,MICROGRAMS_PER_CUBIC_METER,18.05,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
133,2024-12-06T05:00:00Z,56,Moderate air quality,0.85490197,0.9411765,0.05882353,,Acceptable air quality,1.0,1.0,,730.64,PARTS_PER_BILLION,49.84,PARTS_PER_BILLION,7.75,PARTS_PER_BILLION,53.95,MICROGRAMS_PER_CUBIC_METER,18.38,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
134,2024-12-06T04:00:00Z,31,Low air quality,1.0,0.5686275,,,Poor air quality,1.0,0.49411765,,730.64,PARTS_PER_BILLION,46.1,PARTS_PER_BILLION,96.11,PARTS_PER_BILLION,74.05,MICROGRAMS_PER_CUBIC_METER,36.46,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
135,2024-12-06T03:00:00Z,31,Low air quality,1.0,0.5686275,,,Poor air quality,1.0,0.49411765,,730.64,PARTS_PER_BILLION,49.24,PARTS_PER_BILLION,96.09,PARTS_PER_BILLION,71.82,MICROGRAMS_PER_CUBIC_METER,37.34,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
136,2024-12-06T02:00:00Z,46,Moderate air quality,1.0,0.9098039,,,Acceptable air quality,1.0,1.0,,927.92,PARTS_PER_BILLION,49.6,PARTS_PER_BILLION,36.99,PARTS_PER_BILLION,70.52,MICROGRAMS_PER_CUBIC_METER,38.74,MICROGRAMS_PER_CUBIC_METER,4.27,PARTS_PER_BILLION
137,2024-12-06T01:00:00Z,46,Moderate air quality,1.0,0.9098039,,,Acceptable air quality,1.0,1.0,,871.6,PARTS_PER_BILLION,52.16,PARTS_PER_BILLION,37.65,PARTS_PER_BILLION,72.4,MICROGRAMS_PER_CUBIC_METER,38.29,MICROGRAMS_PER_CUBIC_METER,4.94,PARTS_PER_BILLION
138,2024-12-06T00:00:00Z,50,Moderate air quality,1.0,1.0,,,Acceptable air quality,1.0,1.0,,1389.49,PARTS_PER_BILLION,45.02,PARTS_PER_BILLION,47.13,PARTS_PER_BILLION,64.44,MICROGRAMS_PER_CUBIC_METER,34.24,MICROGRAMS_PER_CUBIC_METER,5.81,PARTS_PER_BILLION
139,2024-12-05T23:00:00Z,48,Moderate air quality,1.0,0.9529412,,,Acceptable air quality,1.0,1.0,,256.68,PARTS_PER_BILLION,15.51,PARTS_PER_BILLION,64.76,PARTS_PER_BILLION,31.72,MICROGRAMS_PER_CUBIC_METER,31.72,MICROGRAMS_PER_CUBIC_METER,6.84,PARTS_PER_BILLION
140,2024-12-05T22:00:00Z,42,Moderate air quality,1.0,0.81960785,,,Acceptable air quality,1.0,1.0,,233.7,PARTS_PER_BILLION,11.98,PARTS_PER_BILLION,73.15,PARTS_PER_BILLION,31.41,MICROGRAMS_PER_CUBIC_METER,31.41,MICROGRAMS_PER_CUBIC_METER,7.22,PARTS_PER_BILLION
141,2024-12-05T21:00:00Z,37,Low air quality,1.0,0.7058824,,,Acceptable air quality,1.0,1.0,,210.09,PARTS_PER_BILLION,10.78,PARTS_PER_BILLION,81.03,PARTS_PER_BILLION,31.93,MICROGRAMS_PER_CUBIC_METER,31.93,MICROGRAMS_PER_CUBIC_METER,7.6,PARTS_PER_BILLION
142,2024-12-05T20:00:00Z,39,Low air quality,1.0,0.7490196,,,Acceptable air quality,1.0,1.0,,219.93,PARTS_PER_BILLION,10.07,PARTS_PER_BILLION,76.83,PARTS_PER_BILLION,30.38,MICROGRAMS_PER_CUBIC_METER,21.98,MICROGRAMS_PER_CUBIC_METER,9.22,PARTS_PER_BILLION
143,2024-12-05T19:00:00Z,43,Moderate air quality,1.0,0.8392157,,,Acceptable air quality,1.0,1.0,,228.8,PARTS_PER_BILLION,12.57,PARTS_PER_BILLION,72.09,PARTS_PER_BILLION,31.68,MICROGRAMS_PER_CUBIC_METER,17.0,MICROGRAMS_PER_CUBIC_METER,10.78,PARTS_PER_BILLION
144,2024-12-05T18:00:00Z,46,Moderate air quality,1.0,0.9098039,,,Acceptable air quality,1.0,1.0,,237.63,PARTS_PER_BILLION,14.56,PARTS_PER_BILLION,67.47,PARTS_PER_BILLION,36.29,MICROGRAMS_PER_CUBIC_METER,20.02,MICROGRAMS_PER_CUBIC_METER,12.35,PARTS_PER_BILLION
145,2024-12-05T17:00:00Z,53,Moderate air quality,0.9254902,0.96862745,0.02745098,,Acceptable air quality,1.0,1.0,,362.83,PARTS_PER_BILLION,24.63,PARTS_PER_BILLION,53.55,PARTS_PER_BILLION,42.68,MICROGRAMS_PER_CUBIC_METER,31.66,MICROGRAMS_PER_CUBIC_METER,15.88,PARTS_PER_BILLION
146,2024-12-05T16:00:00Z,57,Moderate air quality,0.827451,0.93333334,0.06666667,,Good air quality,,0.89411765,,493.1,PARTS_PER_BILLION,32.57,PARTS_PER_BILLION,39.5,PARTS_PER_BILLION,49.62,MICROGRAMS_PER_CUBIC_METER,26.27,MICROGRAMS_PER_CUBIC_METER,19.4,PARTS_PER_BILLION
147,2024-12-05T15:00:00Z,57,Moderate air quality,0.827451,0.93333334,0.06666667,,Good air quality,,0.89411765,,624.06,PARTS_PER_BILLION,42.56,PARTS_PER_BILLION,25.81,PARTS_PER_BILLION,50.76,MICROGRAMS_PER_CUBIC_METER,23.72,MICROGRAMS_PER_CUBIC_METER,22.92,PARTS_PER_BILLION
148,2024-12-05T14:00:00Z,57,Moderate air quality,0.827451,0.93333334,0.06666667,,Good air quality,,0.89411765,,635.71,PARTS_PER_BILLION,41.88,PARTS_PER_BILLION,18.26,PARTS_PER_BILLION,39.87,MICROGRAMS_PER_CUBIC_METER,27.36,MICROGRAMS_PER_CUBIC_METER,20.26,PARTS_PER_BILLION
149,2024-12-05T13:00:00Z,56,Moderate air quality,0.85490197,0.9411765,0.05882353,,Acceptable air quality,1.0,1.0,,654.85,PARTS_PER_BILLION,40.83,PARTS_PER_BILLION,10.48,PARTS_PER_BILLION,53.49,MICROGRAMS_PER_CUBIC_METER,23.14,MICROGRAMS_PER_CUBIC_METER,17.6,PARTS_PER_BILLION
150,2024-12-05T12:00:00Z,56,Moderate air quality,0.85490197,0.9411765,0.05882353,,Acceptable air quality,1.0,1.0,,640.19,PARTS_PER_BILLION,36.66,PARTS_PER_BILLION,2.38,PARTS_PER_BILLION,53.89,MICROGRAMS_PER_CUBIC_METER,21.76,MICROGRAMS_PER_CUBIC_METER,14.17,PARTS_PER_BILLION
151,2024-12-05T11:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,938.26,PARTS_PER_BILLION,32.31,PARTS_PER_BILLION,1.72,PARTS_PER_BILLION,54.89,MICROGRAMS_PER_CUBIC_METER,20.95,MICROGRAMS_PER_CUBIC_METER,3.03,PARTS_PER_BILLION
152,2024-12-05T10:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,668.04,PARTS_PER_BILLION,31.56,PARTS_PER_BILLION,3.96,PARTS_PER_BILLION,56.06,MICROGRAMS_PER_CUBIC_METER,19.91,MICROGRAMS_PER_CUBIC_METER,5.24,PARTS_PER_BILLION
153,2024-12-05T09:00:00Z,55,Moderate air quality,0.8784314,0.9529412,0.047058824,,Acceptable air quality,1.0,1.0,,707.71,PARTS_PER_BILLION,33.74,PARTS_PER_BILLION,2.96,PARTS_PER_BILLION,56.02,MICROGRAMS_PER_CUBIC_METER,17.15,MICROGRAMS_PER_CUBIC_METER,5.62,PARTS_PER_BILLION
154,2024-12-05T08:00:00Z,63,Good air quality,0.6862745,0.8745098,0.12941177,,Acceptable air quality,1.0,1.0,,1010.87,PARTS_PER_BILLION,13.13,PARTS_PER_BILLION,18.87,PARTS_PER_BILLION,40.76,MICROGRAMS_PER_CUBIC_METER,19.59,MICROGRAMS_PER_CUBIC_METER,1.12,PARTS_PER_BILLION
155,2024-12-05T07:00:00Z,62,Good air quality,0.70980394,0.8862745,0.11764706,,Acceptable air quality,1.0,1.0,,1010.87,PARTS_PER_BILLION,45.07,PARTS_PER_BILLION,3.62,PARTS_PER_BILLION,42.21,MICROGRAMS_PER_CUBIC_METER,18.56,MICROGRAMS_PER_CUBIC_METER,1.12,PARTS_PER_BILLION
156,2024-12-05T06:00:00Z,39,Low air quality,1.0,0.7490196,,,Poor air quality,1.0,0.49411765,,1010.87,PARTS_PER_BILLION,52.48,PARTS_PER_BILLION,23.88,PARTS_PER_BILLION,89.74,MICROGRAMS_PER_CUBIC_METER,47.13,MICROGRAMS_PER_CUBIC_METER,1.12,PARTS_PER_BILLION
157,2024-12-05T05:00:00Z,39,Low air quality,1.0,0.7490196,,,Acceptable air quality,1.0,1.0,,1010.87,PARTS_PER_BILLION,50.13,PARTS_PER_BILLION,23.88,PARTS_PER_BILLION,88.03,MICROGRAMS_PER_CUBIC_METER,45.99,MICROGRAMS_PER_CUBIC_METER,1.12,PARTS_PER_BILLION
158,2024-12-05T04:00:00Z,39,Low air quality,1.0,0.7490196,,,Acceptable air quality,1.0,1.0,,1010.87,PARTS_PER_BILLION,58.55,PARTS_PER_BILLION,23.88,PARTS_PER_BILLION,86.44,MICROGRAMS_PER_CUBIC_METER,46.25,MICROGRAMS_PER_CUBIC_METER,1.12,PARTS_PER_BILLION
159,2024-12-05T03:00:00Z,61,Good air quality,0.73333335,0.89411765,0.10980392,,Acceptable air quality,1.0,1.0,,438.61,PARTS_PER_BILLION,45.17,PARTS_PER_BILLION,19.22,PARTS_PER_BILLION,42.88,MICROGRAMS_PER_CUBIC_METER,18.44,MICROGRAMS_PER_CUBIC_METER,11.99,PARTS_PER_BILLION
160,2024-12-05T02:00:00Z,66,Good air quality,0.6117647,0.84705883,0.15686275,,Acceptable air quality,1.0,1.0,,383.61,PARTS_PER_BILLION,36.16,PARTS_PER_BILLION,31.44,PARTS_PER_BILLION,34.81,MICROGRAMS_PER_CUBIC_METER,21.21,MICROGRAMS_PER_CUBIC_METER,10.57,PARTS_PER_BILLION
161,2024-12-05T01:00:00Z,53,Moderate air quality,0.9254902,0.96862745,0.02745098,,Acceptable air quality,1.0,1.0,,320.88,PARTS_PER_BILLION,28.54,PARTS_PER_BILLION,43.06,PARTS_PER_BILLION,31.84,MICROGRAMS_PER_CUBIC_METER,31.84,MICROGRAMS_PER_CUBIC_METER,9.04,PARTS_PER_BILLION
162,2024-12-05T00:00:00Z,46,Moderate air quality,1.0,0.9098039,,,Acceptable air quality,1.0,1.0,,252.63,PARTS_PER_BILLION,22.16,PARTS_PER_BILLION,57.15,PARTS_PER_BILLION,38.7,MICROGRAMS_PER_CUBIC_METER,38.7,MICROGRAMS_PER_CUBIC_METER,6.37,PARTS_PER_BILLION
163,2024-12-04T23:00:00Z,46,Moderate air quality,1.0,0.9098039,,,Acceptable air quality,1.0,1.0,,238.41,PARTS_PER_BILLION,17.0,PARTS_PER_BILLION,63.32,PARTS_PER_BILLION,38.14,MICROGRAMS_PER_CUBIC_METER,38.14,MICROGRAMS_PER_CUBIC_METER,2.16,PARTS_PER_BILLION
164,2024-12-04T22:00:00Z,45,Moderate air quality,1.0,0.8862745,,,Acceptable air quality,1.0,1.0,,224.6,PARTS_PER_BILLION,12.43,PARTS_PER_BILLION,69.32,PARTS_PER_BILLION,28.71,MICROGRAMS_PER_CUBIC_METER,28.71,MICROGRAMS_PER_CUBIC_METER,2.16,PARTS_PER_BILLION
165,2024-12-04T21:00:00Z,40,Moderate air quality,1.0,0.77254903,,,Acceptable air quality,1.0,1.0,,1437.92,PARTS_PER_BILLION,11.74,PARTS_PER_BILLION,75.17,PARTS_PER_BILLION,28.54,MICROGRAMS_PER_CUBIC_METER,28.54,MICROGRAMS_PER_CUBIC_METER,2.16,PARTS_PER_BILLION
166,2024-12-04T20:00:00Z,45,Moderate air quality,1.0,0.8862745,,,Acceptable air quality,1.0,1.0,,1417.6,PARTS_PER_BILLION,12.97,PARTS_PER_BILLION,69.05,PARTS_PER_BILLION,33.48,MICROGRAMS_PER_CUBIC_METER,33.48,MICROGRAMS_PER_CUBIC_METER,2.16,PARTS_PER_BILLION
167,2024-12-04T19:00:00Z,47,Moderate air quality,1.0,0.92941177,,,Acceptable air quality,1.0,1.0,,1417.6,PARTS_PER_BILLION,13.38,PARTS_PER_BILLION,62.21,PARTS_PER_BILLION,37.68,MICROGRAMS_PER_CUBIC_METER,37.68,MICROGRAMS_PER_CUBIC_METER,2.16,PARTS_PER_BILLION
